Wall time,Step,Value
1716889684.090091,8341,4546.93359375
1716890172.646001,8361,1384.79443359375
1716890226.962031,8364,2142.9296875
1716890327.669326,8369,1048.7169189453125
1716890513.905646,8378,1021.2677001953125
1716892890.662404,8468,1164.9000244140625
1716892898.179616,8469,1767.121826171875
1716892921.461914,8471,2606.44091796875
1716893723.96982,8499,1208.73193359375
1716893872.427555,8504,2284.456298828125
1716894107.64339,8509,5176.697265625
1716895569.448217,8567,2190.69775390625
1716896358.858532,8593,2632.764404296875
1716896662.707249,8602,1538.9063720703125
1716897344.383854,8635,2665.35498046875
1716897352.013233,8636,1503.8787841796875
1716897647.879955,8645,2028.458740234375
1716898585.889876,8683,1031.615966796875
1716898729.618604,8691,1390.0203857421875
1716898900.565287,8696,1654.5703125
1716899625.759736,8728,1306.7008056640625
1716900795.094395,8775,1102.134033203125
1716900928.242079,8779,1206.83349609375
1716901545.7382,8802,1580.41064453125
1716901948.219691,8820,1952.7655029296875
1716902010.035217,8823,1517.047607421875
1716902569.822975,8844,1444.7808837890625
1716902974.621741,8855,1205.6451416015625
1716903656.463429,8879,1300.168701171875
1716903839.716612,8886,2512.46142578125
1716904422.466822,8903,1354.8658447265625
1716904447.6343,8905,2230.78076171875
1716904483.929208,8908,3506.10400390625
1716905065.240063,8929,1257.93994140625
1716905187.244433,8936,1495.810302734375
1716905797.49822,8959,1487.52685546875
1716906319.282282,8976,2239.0703125
1716906830.695844,8994,1472.8828125
1716907049.976583,9000,1298.871826171875
1716907301.411592,9010,1018.9735107421875
1716907697.59776,9029,933.7139892578125
1716908467.982639,9056,1849.623046875
1716908615.926065,9064,876.4077758789062
1716909226.862736,9085,1352.228515625
1716911065.524684,9156,1073.3868408203125
1716912693.773231,9217,1419.82275390625
1716912953.660718,9227,1293.2474365234375
1716913094.304528,9234,1482.819091796875
1716913557.27937,9261,602.1216430664062
1716914109.449483,9282,1403.826416015625
1716914777.419146,9308,1020.9712524414062
1716914993.040984,9317,1448.9541015625
1716915908.847293,9349,1846.2374267578125
1716916454.093225,9370,1343.6328125
1716917493.806776,9413,1851.3609619140625
1716917577.23229,9416,475.3446044921875
1716918377.772695,9436,1127.248046875
1716918562.888548,9443,1593.006591796875
1716919401.205745,9469,1980.223388671875
1716921293.57272,9539,1851.92822265625
1716921508.987695,9548,1700.12158203125
1716921731.972367,9555,1629.4521484375
1716922214.03331,9568,1530.708740234375
1716922742.985456,9590,871.9967041015625
