Wall time,Step,Value
1717252289.272721,4938,-560.547119140625
1717252368.289137,4941,-921.4827270507812
1717252771.054743,4954,-943.14404296875
1717253046.715355,4962,-1639.5716552734375
1717253293.127617,4971,-820.6497802734375
1717253439.040325,4974,-471.1800842285156
1717253471.160207,4976,-430.69366455078125
1717253499.209821,4977,-650.6448364257812
1717254825.155956,5021,-300.0
1717254969.790951,5027,-1134.2359619140625
1717255067.770928,5030,-872.7902221679688
1717255253.281992,5037,-250.0
1717255649.774548,5050,-1110.0
1717255672.595195,5052,-310.0
1717255683.764895,5053,-310.0
1717255842.528567,5060,-490.9372253417969
1717256410.489386,5078,-380.3338317871094
1717257106.01122,5101,-1240.0
1717257285.913768,5106,-1503.8062744140625
1717257869.916198,5126,-660.39892578125
1717257893.010204,5128,-300.0
1717258024.35686,5134,-300.0
1717258819.030779,5160,-510.2375793457031
1717258977.574208,5165,-720.0
1717259521.41453,5182,-799.4747314453125
1717259902.038228,5200,-300.0
1717260089.193143,5208,-340.11871337890625
1717260785.505913,5231,-2005.652099609375
1717260903.459226,5235,-812.514404296875
1717260977.028156,5239,-250.0
1717261005.798065,5240,-752.209716796875
1717261989.979118,5266,-1093.9703369140625
1717262744.58257,5289,-720.0
1717263698.086075,5318,-852.9925537109375
1717264003.773051,5329,-410.4865417480469
1717264660.367249,5345,-531.3609008789062
1717265306.158737,5359,-800.8887329101562
1717265313.661806,5360,-270.0
1717265878.745138,5380,-984.1519165039062
1717266612.854255,5404,-580.5057983398438
1717267092.707766,5420,-60.0
1717267593.22027,5439,-310.0
1717267723.317767,5442,-80.0
1717267862.482343,5447,-912.9703369140625
1717268793.006057,5484,-420.8785095214844
1717268967.363022,5491,-250.0
1717269084.108928,5495,-520.4826049804688
1717269348.247152,5501,-762.8258666992188
1717269610.5193,5507,-503.6750793457031
1717269700.240854,5512,-400.15594482421875
1717269780.63906,5515,-330.0
1717269858.906497,5517,-1240.0
1717270787.008689,5541,-1376.03759765625
1717271057.868767,5549,-1304.1763916015625
1717271680.610669,5566,-1083.722900390625
1717271979.623223,5573,-720.0
1717272375.077925,5585,-300.0
1717272484.24277,5587,-1825.50830078125
1717272602.542436,5593,-558.651123046875
1717273019.726589,5605,-824.3704223632812
1717273170.811998,5610,-1063.0125732421875
1717273375.492452,5620,-310.0
1717273622.36104,5630,-491.3842468261719
1717274495.945748,5658,-442.0982666015625
1717274543.437357,5660,-310.0
1717274694.449421,5664,-400.20770263671875
1717275163.690329,5679,-80.27374267578125
1717276392.724884,5720,-300.0
1717276482.328592,5723,-1352.7625732421875
1717277047.944738,5741,-561.7818603515625
1717277431.771261,5759,-260.0
1717277903.851879,5776,-803.1036987304688
1717277955.618726,5779,-781.7965698242188
1717278024.146127,5784,-460.0
1717278144.630773,5789,-300.0
1717278873.544936,5807,-460.0
1717278915.760252,5808,-642.4235229492188
1717279395.943882,5825,-943.9297485351562
