Wall time,Step,Value
1717306060.368277,6699,66131.8125
1717306305.859027,6707,67797.1953125
1717306427.631985,6711,40493.4140625
1717306490.394007,6715,50685.734375
1717307040.902921,6738,59046.953125
1717307210.361364,6742,52575.6796875
1717307327.107894,6749,57686.078125
1717307421.647005,6753,54167.46875
1717307759.249641,6764,73128.890625
1717308157.270111,6776,67558.0546875
1717308650.303393,6792,67846.625
1717309409.647357,6817,54782.875
1717310041.201175,6832,66156.640625
1717310502.629238,6846,68403.2421875
1717310812.498337,6854,80683.953125
1717311112.571013,6862,62261.0703125
1717311326.230228,6868,85701.46875
1717311346.264341,6869,59382.234375
1717312231.996375,6895,59085.0
1717312621.216499,6909,56283.8125
1717313182.218789,6934,79400.3359375
1717313637.815807,6951,53869.2421875
1717314087.974415,6963,70708.4375
1717314207.784166,6966,51981.2578125
1717314433.781644,6972,74468.0
1717314935.364776,6990,65223.55859375
1717314991.569981,6992,61573.4375
1717315473.781106,7010,53689.6640625
1717315555.21846,7014,80561.328125
1717316310.429181,7035,65370.234375
1717316391.0158,7039,61702.93359375
1717316609.6821,7046,53162.9921875
1717317047.54616,7059,78525.984375
1717317344.378533,7065,60196.27734375
1717317842.47111,7079,55017.9765625
1717318184.559609,7091,62197.59375
1717318833.427356,7106,43442.69921875
1717319050.754978,7114,58256.2265625
1717319107.418541,7115,63655.921875
1717319955.28116,7137,54513.9609375
1717320019.231891,7141,72378.484375
1717320303.652927,7155,48713.3125
1717320801.366752,7167,69585.984375
1717320834.878856,7168,73685.5390625
1717321014.989535,7175,68683.390625
1717321534.317576,7189,60987.49609375
1717321841.898319,7195,62188.78125
1717322135.920938,7202,58600.296875
1717322204.049054,7204,51963.90234375
1717322616.616381,7213,58505.015625
1717322706.383579,7215,75344.59375
1717322752.089856,7216,68134.953125
1717323411.981542,7235,64727.6015625
1717323446.654583,7238,60152.453125
1717323659.210614,7247,67546.359375
1717324058.463837,7260,77608.8046875
1717324859.06411,7284,76859.828125
1717325284.484305,7300,61656.1953125
1717325773.600168,7311,54534.109375
1717326203.106479,7329,66037.609375
1717326470.683847,7339,42575.2265625
1717326499.059085,7340,74137.953125
1717326708.101238,7346,52935.5
1717326977.432122,7353,43392.8046875
1717327116.170163,7357,49240.515625
1717327128.677534,7358,48603.22265625
1717327144.142797,7359,54809.4609375
1717327710.827619,7381,60470.1875
1717327717.154371,7382,59589.9375
1717327817.831533,7386,62345.6015625
1717327932.941958,7388,59145.78515625
1717328331.467589,7397,52897.66015625
1717328464.189059,7401,77221.5390625
1717329242.581335,7430,58442.6796875
1717329271.149627,7431,71729.1640625
1717329570.26582,7440,70495.0625
