Wall time,Step,Value
1715738551.209199,29064,-1402.002685546875
1715739000.1627986,29160,-427.44024658203125
1715739438.5022693,29248,-315.4400634765625
1715740014.413368,29356,-3269.12353515625
1715740024.200872,29358,-348.5212097167969
1715740269.538521,29410,-3190.305908203125
1715740517.7137084,29476,-277.16217041015625
1715740722.7079575,29507,-280.0
1715740981.8356273,29577,-707.670166015625
1715741540.1103823,29692,-2326.63134765625
1715741553.9247587,29697,-453.2714538574219
1715741774.2519376,29749,-1754.4442138671875
1715742057.1260333,29812,-240.0
1715742351.9393265,29866,-1921.9371337890625
1715743281.6093466,30057,-1886.76904296875
1715743316.6232815,30073,-590.6193237304688
1715743332.1759074,30078,-398.26318359375
1715743632.1376011,30177,-1354.59033203125
1715743660.8675122,30187,-714.8380737304688
1715743821.3475618,30237,-570.5630493164062
1715744068.891988,30284,-2470.88818359375
1715744159.6128688,30303,-618.210693359375
1715744641.6778898,30429,-1326.3272705078125
1715745021.541213,30524,-1429.06689453125
1715745263.6456509,30577,-679.9060668945312
1715745529.5803332,30628,-277.7564697265625
1715745641.1166723,30646,-2039.1583251953125
1715746007.1337507,30731,-456.42791748046875
1715746455.730522,30818,-1670.365234375
1715746481.1135836,30828,-634.697265625
1715746863.6782424,30904,-2978.436767578125
1715747101.089914,30952,-3418.883544921875
1715747391.2519026,31023,-2115.6513671875
1715747453.2034674,31039,-800.0016479492188
1715747806.3591588,31116,-1092.18603515625
1715747963.3895407,31159,-452.0
1715748015.1421356,31172,-784.6322021484375
1715748250.482856,31240,-1454.745361328125
1715748477.446882,31284,-997.5254516601562
1715748551.2177536,31312,-1121.3206787109375
1715748763.8932714,31348,-2083.1298828125
1715749448.4175966,31491,4079.7802734375
1715749657.9931324,31534,-3265.792236328125
1715750348.2696598,31699,-260.0
1715750366.4781048,31707,-507.7865905761719
1715750434.0776927,31720,-1433.8199462890625
1715751024.365283,31878,-428.55975341796875
1715751051.1964734,31886,-281.0
1715751156.4215698,31919,-218.0
1715751220.5706487,31933,-1280.2469482421875
1715751348.503595,31958,-352.7205505371094
1715751385.8301973,31973,-899.5067749023438
1715751531.9476035,31998,-1895.529052734375
1715751733.9115932,32030,-897.1160278320312
1715751919.1327693,32068,-3185.6884765625
1715752234.3393993,32187,-1207.5113525390625
1715752395.5210433,32214,-250.0
1715752608.1550574,32253,-427.7577819824219
1715753027.3512914,32320,-2808.082763671875
1715753152.3635318,32364,-641.7085571289062
1715753339.5715039,32404,-1338.699951171875
1715753527.1082,32435,-3000.069091796875
1715753769.8843322,32483,-991.9540405273438
1715754014.101654,32547,-1166.71533203125
1715754045.3530836,32560,-748.7529296875
1715754901.0526679,32755,-2939.716064453125
1715755704.089831,32914,-1141.8514404296875
1715756005.6561837,32983,-1472.85595703125
1715756042.2587676,32990,-773.3580322265625
1715756171.2017405,33040,-2161.843994140625
1715756245.7762802,33058,-708.937255859375
1715756291.367696,33071,-1006.8067626953125
1715756421.47069,33094,-1531.177734375
1715756476.9882321,33109,-843.1483154296875
1715756561.9989243,33141,-787.099853515625
1715756586.473112,33147,-526.3141479492188
1715756886.4959433,33209,-867.5021362304688
1715757001.068519,33246,-655.209716796875
1715757254.7200441,33293,-1725.595703125
1715757795.0518367,33426,-549.06689453125
1715757940.7578604,33467,-2122.109130859375
1715757947.434628,33468,-240.0
1715758353.24721,33563,-3819.806884765625
1715758436.460247,33581,-277.7231140136719
1715758691.44057,33645,-1651.6219482421875
1715758823.6193662,33667,-371.0589294433594
1715759019.1077929,33724,-399.2683410644531
1715759185.1922812,33758,-2696.236572265625
1715759218.9201822,33773,-873.5218505859375
1715759875.253235,33920,-1723.922119140625
1715759914.1646903,33938,-996.3857421875
1715759931.4482112,33943,-470.1841735839844
1715760242.5766163,34007,-405.18341064453125
1715760414.993205,34042,-729.5515747070312
1715760628.6818118,34080,-3305.8076171875
1715760691.5890832,34099,-1334.7996826171875
1715760760.1575391,34115,-1383.7852783203125
1715760833.2067618,34137,-782.5931396484375
1715760863.3171465,34143,-695.7314453125
1715760984.212075,34169,-1712.9398193359375
1715761186.5543084,34224,-669.7979125976562
1715761200.8291352,34230,-423.6346435546875
1715761540.8201485,34319,-446.0527038574219
1715761660.6538005,34341,-2225.47314453125
1715761711.4645746,34350,-1004.1842041015625
1715761994.2901585,34407,-2572.725341796875
1715762177.084836,34438,-2229.718505859375
1715762270.6793537,34462,-371.0377502441406
1715762387.9938982,34502,-427.0926818847656
1715762984.9402218,34646,-1553.558349609375
1715763110.5374162,34669,-824.7506103515625
1715763180.6964247,34684,-249.0
1715763227.6639926,34696,-980.3182373046875
1715763562.5928967,34771,-532.2697143554688
1715763704.9347534,34801,-2442.39453125
1715763738.3264859,34807,-743.89453125
1715763776.9515092,34821,-879.5735473632812
1715764198.237629,34909,-427.691650390625
1715764511.618447,34988,-296.564453125
1715764626.3048184,35012,-506.80267333984375
1715765397.4597726,35176,-277.85693359375
1715765521.3338497,35216,-1434.1387939453125
1715765639.6554763,35237,-341.86865234375
1715765905.6990159,35289,-3990.58154296875
1715766099.7521482,35328,-1774.993408203125
1715766270.5587006,35378,-568.2865600585938
1715766435.1091492,35416,-2486.637939453125
1715766479.7131398,35437,-1122.22412109375
1715766495.33283,35444,-468.4075927734375
1715766540.2560065,35461,-1018.251708984375
1715766700.743499,35499,-2483.299560546875
1715766781.6255245,35524,-435.0998229980469
1715766983.520311,35554,-3660.326171875
1715767248.9417377,35624,-1641.274658203125
1715767267.4542592,35630,-448.4830322265625
1715767516.7117193,35682,-1755.9603271484375
1715767673.0289052,35711,-240.0
1715768018.7681859,35801,-1133.3402099609375
1715768910.2576673,35988,-464.1607666015625
1715769135.0388079,36064,-665.4293212890625
1715769201.0114136,36091,-959.4100952148438
1715769546.6655629,36175,-2120.48681640625
1715769692.2873533,36215,-260.0
1715769964.4616947,36285,-1147.668701171875
1715769981.7994182,36287,-379.3040466308594
1715770293.9334311,36341,-2965.73095703125
1715770532.3222032,36383,-2626.58935546875
1715770688.9056773,36417,-505.95849609375
1715770706.4595175,36421,-405.85791015625
1715770814.5538309,36439,-2139.2802734375
1715771663.5622082,36652,-507.03887939453125
1715771827.378162,36678,-3014.86279296875
1715771841.219261,36681,-335.2057189941406
1715772039.710612,36711,-3577.0556640625
1715772161.623731,36749,-529.6799926757812
1715772384.7095923,36801,-755.7841796875
1715772736.5013738,36886,-1052.460693359375
1715772759.5405905,36896,-575.1820678710938
1715772839.2131798,36912,-1570.7884521484375
1715772870.8068144,36920,-683.7184448242188
1715773531.5930047,37080,-1139.1114501953125
1715774402.4880257,37299,-2570.843994140625
1715774640.391224,37364,-790.8095092773438
1715775197.8468935,37501,-426.30694580078125
1715775327.9356616,37526,-2473.125244140625
1715775421.6454394,37551,-1060.1123046875
1715775908.9237046,37668,-931.6907958984375
1715776237.9590251,37725,-3329.84716796875
1715776322.0699446,37749,-574.2496948242188
1715776378.204885,37765,-1206.1513671875
1715776441.5431607,37783,-646.611572265625
1715776591.5521019,37815,-1571.2725830078125
1715777054.395721,37918,-389.2165832519531
1715777127.1075015,37937,-314.8715515136719
1715777142.8717332,37944,-352.91326904296875
1715777168.5444474,37953,-315.62774658203125
1715778205.6447215,38152,-2211.722900390625
1715778857.172096,38292,-5268.24853515625
1715778876.870543,38297,-470.11505126953125
1715779167.126015,38387,-309.896240234375
1715779592.0518131,38471,-2212.627197265625
1715780340.8229275,38634,1445.627197265625
1715781040.0203924,38792,-767.0
1715781153.7958639,38816,-2258.4716796875
1715781162.360102,38819,-315.17376708984375
1715781181.866686,38824,-493.16766357421875
1715781246.4692137,38842,-487.0087585449219
1715781361.157538,38876,-324.7807312011719
1715782681.1491427,39152,-2014.9097900390625
1715782774.3542755,39181,-950.361572265625
1715783166.22595,39247,-2140.85009765625
1715783296.682546,39267,-2358.24462890625
1715783474.8690097,39298,-3132.792236328125
1715783878.014285,39363,-2223.783203125
1715784079.6266534,39395,-260.0
1715784201.6801326,39419,-2049.5703125
1715784354.200573,39482,-704.6184692382812
1715784424.9388106,39495,-1353.3970947265625
1715784509.9171922,39512,-1669.76318359375
1715785449.3428292,39733,-743.99462890625
